,name,address1,address2,address3,city,state,zip_code,latitude,longitude,review_count,rating,price
0,Girl & the Goat,809 W Randolph St,,,Chicago,IL,60607,41.884176,-87.6479440725005,7979,4.5,$$$
1,The Purple Pig,500 N Michigan Ave,,,Chicago,IL,60611,41.89101954311,-87.6245617816512,6538,4.0,$$
2,Au Cheval,800 W Randolph St,,,Chicago,IL,60607,41.88466,-87.647668,6038,4.5,$$
3,Wildberry Pancakes and Cafe,130 E Randolph St,,,Chicago,IL,60601,41.884668,-87.62288,6011,4.5,$$
4,Lou Malnati's Pizzeria,439 N Wells St,,,Chicago,IL,60654,41.890357,-87.633704,5287,4.0,$$
5,Pequod's Pizzeria,2207 N Clybourn Ave,,,Chicago,IL,60614,41.92187,-87.664486,5195,4.0,$$
6,Kuma's Corner - Belmont,2900 W Belmont Ave,,,Chicago,IL,60618,41.939640045166,-87.7004470825195,4971,4.0,$$
7,Portillo's Hot Dogs,100 W Ontario,,,Chicago,IL,60610,41.89366,-87.63157,4810,4.0,$
8,Quartino Ristorante,626 N State St,,,Chicago,IL,60654,41.8934479679332,-87.6283662020996,4334,4.0,$$
9,Little Goat Diner,820 W Randolph St,,,Chicago,IL,60607,41.8846460590586,-87.6484126982138,4168,4.0,$$
10,Smoque BBQ,3800 N Pulaski Rd,Ste 2,,Chicago,IL,60641,41.95021,-87.72795,3960,4.5,$$
11,Cafe Ba-Ba-Reeba!,2024 N Halsted St,,,Chicago,IL,60614,41.918984,-87.648687,3669,4.0,$$
12,Xoco,449 N Clark St,,,Chicago,IL,60654,41.890969,-87.630776,3474,4.0,$$
13,Piece Brewery and Pizzeria,1927 W North Ave,,,Chicago,IL,60622,41.9103256994423,-87.6760850295053,3397,4.0,$$
14,Eataly,43 E Ohio St,,,Chicago,IL,60611,41.892335432963,-87.6262607945148,3272,4.0,$$
15,Big Star,1531 N Damen,,,Chicago,IL,60622,41.9093,-87.67718,3100,3.5,$$
16,The Publican,837 W Fulton Market,,,Chicago,IL,60607,41.886644,-87.648765,3059,4.0,$$$
17,Crisp,2940 N Broadway Ave,,,Chicago,IL,60657,41.9361214592879,-87.6444210345452,2882,4.5,$$
18,RPM Italian,52 W Illinois St,,,Chicago,IL,60654,41.8909608540557,-87.6300418625656,2811,4.0,$$$
19,Three Dots and a Dash,435 N Clark St,Back alley on Hubbard St,,Chicago,IL,60654,41.8904391303273,-87.6306027367742,2786,4.0,$$
20,The Gage,24 S Michigan Ave,,,Chicago,IL,60603,41.881369,-87.624698,2645,4.0,$$
21,Sunda,110 W Illinois St,,,Chicago,IL,60654,41.8909469,-87.6317244,2629,4.0,$$$
22,Giordano's,730 N Rush St,,,Chicago,IL,60611,41.8958755,-87.625643,2453,3.5,$$
23,Longman & Eagle,2657 N Kedzie Ave,,,Chicago,IL,60647,41.930156679293,-87.707222394898,2307,4.0,$$
24,Mindy's Hot Chocolate,1747 N Damen Ave,,,Chicago,IL,60647,41.91367,-87.67718,2305,4.0,$$
25,Chicago Pizza And Oven Grinder Company,2121 N Clark St,,,Chicago,IL,60614,41.92084,-87.63721,2287,4.0,$$
26,Batter & Berries,2748 N Lincoln Ave,,,Chicago,IL,60614,41.9315605,-87.6577911,2271,4.0,$$
27,"Joe's Seafood, Prime Steak & Stone Crab",60 E Grand Ave,,,Chicago,IL,60611,41.8918195,-87.6261787,2231,4.5,$$$
28,Giordano's,130 E Randolph,,,Chicago,IL,60601,41.885165,-87.623753,2222,3.5,$$
29,Lou Malnati's Pizzeria,805 S State St,,,Chicago,IL,60605,41.871487,-87.6273372,2219,4.0,$$
30,Tango Sur,3763 N Southport Ave,,,Chicago,IL,60613,41.9507843879442,-87.6639031774259,2213,4.0,$$
31,Frontera Grill,445 N Clark St,,,Chicago,IL,60654,41.8905699,-87.63079,2139,4.0,$$$
32,Gino's East - Magnificent Mile,162 E Superior St,,,Chicago,IL,60611,41.89603,-87.62307,2127,3.5,$$
33,Carnivale,702 W Fulton Market,,,Chicago,IL,60661,41.887075681459,-87.646048728271,2125,4.0,$$$
34,The Violet Hour,1520 N Damen Ave,,,Chicago,IL,60622,41.909095,-87.677829,2098,4.0,$$
35,Bavette's Bar & Boeuf,218 W Kinzie St,,,Chicago,IL,60654,41.8892796234574,-87.6348227262497,2094,4.5,$$$
36,Hopleaf,5148 N Clark St,,,Chicago,IL,60640,41.97581,-87.66874,2033,4.0,$$
37,Avec,615 W Randolph St,,,Chicago,IL,60661,41.884290441849,-87.6433979433133,2032,4.5,$$$
38,Café Iberico,737 N Lasalle Blvd,,,Chicago,IL,60654,41.8959660347534,-87.632308046627,2032,3.5,$$
39,Mercadito,108 W Kinzie St,,,Chicago,IL,60654,41.8894499,-87.63162,2031,3.5,$$
40,Summer House Santa Monica,1954 N Halsted St,,,Chicago,IL,60614,41.9174315,-87.6486675,2021,4.0,$$
41,Revolution Brewing,2323 N Milwaukee Ave,,,Chicago,IL,60647,41.92353,-87.698153,2017,4.0,$$
42,Shaw's Crab House,21 E Hubbard St,,,Chicago,IL,60611,41.8899414,-87.6273507,1996,4.0,$$$
43,Sapori Trattoria,2701 N Halsted St,,,Chicago,IL,60614,41.93166,-87.64859,1995,4.5,$$
44,Grand Lux Cafe,600 N Michigan Ave,,,Chicago,IL,60611,41.8931488346022,-87.6245293330658,1993,3.5,$$
45,Irazú Costa Rican Restaurant,1865 N Milwaukee Ave,,,Chicago,IL,60647,41.9154815714051,-87.6850729673014,1983,4.0,$$
46,MingHin Cuisine,2168 S Archer Ave,,,Chicago,IL,60616,41.8532564325305,-87.6349026829699,1977,4.0,$$
47,Alinea,1723 N Halsted St,,,Chicago,IL,60614,41.9134194160823,-87.6482384681229,1975,4.5,$$$$
48,The Chicago Diner,3411 N Halsted St,,,Chicago,IL,60657,41.94402,-87.64904,1960,4.0,$$
49,Del Seoul,2568 N Clark St,,,Chicago,IL,60614,41.929444,-87.643016,1947,4.5,$
50,Yolk South - Loop,1120 S Michigan Ave,,,Chicago,IL,60605,41.8687801,-87.6242249,1941,4.0,$$
51,DMK Burger Bar,2954 N Sheffield Ave,,,Chicago,IL,60657,41.936055,-87.65411,1909,4.0,$$
52,Cafecito,7 N Wells,,,Chicago,IL,60606,41.882416,-87.633641,1909,4.5,$
53,Yolk - Streeterville,355 E Ohio St,,,Chicago,IL,60611,41.8924891,-87.618153,1870,4.0,$$
54,90 Miles Cuban Café,2540 W Armitage Ave,,,Chicago,IL,60647,41.9176864624023,-87.6918029785156,1806,4.0,$$
55,Lula Cafe,2537 N Kedzie Blvd,,,Chicago,IL,60647,41.927668036295,-87.706845233929,1802,4.5,$$
56,Volare Ristorante Italiano,201 E Grand Ave,,,Chicago,IL,60611,41.8915901798304,-87.6225186472213,1799,4.0,$$
57,The Signature Room at the 95th,875 N Michigan Ave,,,Chicago,IL,60611,41.8987400255629,-87.6228248552254,1770,3.5,$$$
58,Gibsons Bar & Steakhouse,1028 N Rush St,,,Chicago,IL,60611,41.901374,-87.627962,1757,4.0,$$$
59,Chicago q,1160 N Dearborn St,,,Chicago,IL,60610,41.903617442969,-87.63023965658,1753,4.0,$$
60,Bandera Restaurant,535 N Michigan Ave,,,Chicago,IL,60611,41.8919021875965,-87.6236184577346,1727,4.0,$$
61,Eleven City Diner,1112 S Wabash Ave,,,Chicago,IL,60605,41.86877,-87.62635,1720,3.5,$$
62,Gene & Jude's,2720 N River Rd,,,River Grove,IL,60171,41.9299660921998,-87.8467229381204,1709,4.0,$
63,Honey Butter Fried Chicken,3361 N Elston Ave,,,Chicago,IL,60618,41.9426302817062,-87.7027218416333,1709,4.0,$$
64,Greek Islands Restaurant,200 S Halsted St,,,Chicago,IL,60661,41.87896,-87.64763,1708,4.0,$$
65,Beatrix River North,519 North Clark Street,,,Chicago,IL,60654,41.891477,-87.6308169,1687,4.0,$$
66,Tank Noodle,4953 N Broadway,,,Chicago,IL,60640,41.9731100981603,-87.65954048683,1678,4.0,$$
67,Hub 51,51 W Hubbard St,,,Chicago,IL,60654,41.8899784766276,-87.6296997070312,1678,4.0,$$
68,RAMEN-SAN,59 W Hubbard St,,,Chicago,IL,60654,41.889798,-87.630293,1668,4.0,$$
69,Ramen Wasabi,2101 N Milwaukee Ave,,,Chicago,IL,60647,41.9195063,-87.6915015,1648,4.0,$$
70,m.henry,5707 N Clark St,,,Chicago,IL,60660,41.9856948852539,-87.6688842773438,1636,4.0,$$
71,Siena Tavern,51 W Kinzie St,,,Chicago,IL,60654,41.8890751,-87.6299699,1627,4.0,$$$
72,Gilt Bar,230 W Kinzie St,,,Chicago,IL,60654,41.8894,-87.6353199,1563,4.0,$$$
73,Fogo de Chão Brazilian Steakhouse,661 N Lasalle Blvd,,,Chicago,IL,60654,41.8942208218562,-87.6323306601503,1545,4.5,$$$
74,The Bongo Room,1470 N Milwaukee Ave,,,Chicago,IL,60622,41.90841,-87.67492,1515,4.0,$$
75,Gyu-Kaku Japanese BBQ,210 E Ohio St,,,Chicago,IL,60611,41.89281,-87.62223,1489,4.0,$$
76,Joy Yee Noodle,2139 S China Pl,,,Chicago,IL,60616,41.85412,-87.63391,1488,3.5,$$
77,Sun Wah Bar-B-Que,5041 N Broadway,,,Chicago,IL,60640,41.97396,-87.65919,1480,4.0,$$
78,Blackbird,619 W Randolph St,,,Chicago,IL,60661,41.8842918333133,-87.6435537582028,1480,4.0,$$$
79,Yuzu Sushi & Robata Grill,1751 W Chicago Ave,,,Chicago,IL,60622,41.8956886,-87.6717159,1476,4.0,$$
80,The Bad Apple,4300 N Lincoln Ave,,,Chicago,IL,60618,41.959767,-87.682822,1463,4.0,$$
81,The Bongo Room,1152 S Wabash Ave,,,Chicago,IL,60605,41.8677,-87.62647,1460,4.0,$$
82,Superdawg Drive-In,6363 N Milwaukee Ave,,,Chicago,IL,60646,41.9967775833509,-87.7870387664546,1451,4.0,$
83,Tweet,5020 N Sheridan Rd,,,Chicago,IL,60640,41.973982,-87.655259,1451,4.0,$$
84,Chicago Cut Steakhouse,300 N Lasalle,,,Chicago,IL,60654,41.8879719146942,-87.6333480203605,1440,4.0,$$$$
85,Big Jones,5347 N Clark St,,,Chicago,IL,60640,41.97944,-87.66793,1424,4.0,$$
86,GT Fish & Oyster,531 N Wells St,,,Chicago,IL,60654,41.8917501928574,-87.6338920000632,1420,4.0,$$$
87,Weber Grill Restaurant,539 N State St,,,Chicago,IL,60654,41.8918845,-87.6278923,1414,3.5,$$
88,Cindy's,12 S Michigan Ave,,,Chicago,IL,60603,41.8816894031196,-87.6250061730162,1408,4.0,$$
89,Green Street Smoked Meats,112 N Green St,,,Chicago,IL,60607,41.883623,-87.648907,1393,4.5,$$
90,Spacca Napoli,1769 W Sunnyside Ave,,,Chicago,IL,60640,41.963286,-87.673801,1384,4.0,$$
91,Slurping Turtle,116 W Hubbard St,,,Chicago,IL,60654,41.89009,-87.631935,1373,3.5,$$
92,Mercat a la Planxa,638 S Michigan Ave,,,Chicago,IL,60605,41.8732738,-87.6244472,1365,4.0,$$$
93,Geja's Cafe,340 W Armitage Ave,,,Chicago,IL,60614,41.9181498673941,-87.6380681991577,1356,4.0,$$$
94,Over Easy Cafe,4943 N Damen Ave,,,Chicago,IL,60625,41.9717208,-87.6790834,1341,4.5,$$
95,Lou Malnati's Pizzeria,1120 N State St,,,Chicago,IL,60610,41.90259525277,-87.6286705209015,1331,4.0,$$
96,Cantina Laredo,508 N State St,,,Chicago,IL,60654,41.89110716029,-87.6282251997283,1318,3.5,$$
97,Lao Sze Chuan,2172 S Archer Ave,,,Chicago,IL,60616,41.85328,-87.63495,1311,3.5,$$
98,Handlebar,2311 W North Ave,,,Chicago,IL,60647,41.9100899,-87.6853,1311,4.0,$$
99,ZED451,739 N Clark St,,,Chicago,IL,60654,41.896111,-87.63102,1311,4.0,$$$
100,Pizano's Pizza,61 E Madison St,,,Chicago,IL,60603,41.8819708386668,-87.6255734244467,1302,3.5,$$
101,Rockit Bar & Grill,22 W Hubbard,,,Chicago,IL,60654,41.890284,-87.62895,1292,3.5,$$
102,Boka,1729 N Halsted St,,,Chicago,IL,60614,41.9135158,-87.6480859,1289,4.5,$$$
103,India House Restaurant,59 W Grand Ave,,,Chicago,IL,60654,41.8914851,-87.6301826,1284,3.5,$$
104,Pizzeria Uno,29 E Ohio St,,,Chicago,IL,60611,41.89227,-87.62692,1279,3.5,$$
105,Sable Kitchen & Bar,505 N State St,,,Chicago,IL,60654,41.89111,-87.62754,1273,4.0,$$
106,Sultan's Market,2057 W North Ave,,,Chicago,IL,60647,41.910362,-87.67973,1266,4.0,$
107,San Soo Gab San,5247 N Western Ave,,,Chicago,IL,60625,41.9775897881067,-87.6887278533035,1254,3.5,$$
108,Velvet Taco,1110 N State St,,,Chicago,IL,60610,41.9022,-87.62858,1253,4.0,$$
109,Little Bad Wolf,1541 W Bryn Mawr Ave,,,Chicago,IL,60660,41.9833823855364,-87.6690510144549,1244,4.5,$$
110,RPM Steak,66 W Kinzie St,,,Chicago,IL,60654,41.8894143124861,-87.6305293460327,1234,4.0,$$$$
111,Friends Sushi,710 N Rush St,,,Chicago,IL,60611,41.895366,-87.625781,1227,4.0,$$
112,Farmhouse Chicago,228 W Chicago Ave,,,Chicago,IL,60654,41.8968599,-87.6354,1222,4.0,$$
113,Garcia's Restaurant,4760 N Lincoln Ave,,,Chicago,IL,60625,41.9680265354179,-87.6884323571472,1197,3.5,$$
114,Mastro's Steakhouse,520 N Dearborn St,,,Chicago,IL,60654,41.8914200867251,-87.6299571990967,1183,4.0,$$$$
115,Bar Siena,832 W Randolph St,,,Chicago,IL,60607,41.8845841437224,-87.6489488181068,1178,4.0,$$
116,Uncle Julio's,855 W North Ave,,,Chicago,IL,60642,41.91058,-87.65028,1173,3.0,$$
117,Antique Taco,1360 N Milwaukee Ave,,,Chicago,IL,60622,41.9063606,-87.6716766,1171,4.0,$$
118,Davanti Enoteca,1359 W Taylor St,,,Chicago,IL,60607,41.86911,-87.66147,1163,4.0,$$
119,Yolk River North,747 N Wells,,,Chicago,IL,60654,41.8962039977196,-87.6339920320032,1161,4.0,$$
120,BIG & little's Restaurant,860 N Orleans St,,,Chicago,IL,60610,41.898386,-87.63726,1155,4.0,$$
121,Glenns Diner,1820 W Montrose Ave,,,Chicago,IL,60613,41.9616270639775,-87.6754598194383,1150,4.0,$$
122,Smoke Daddy,1804 W Division St,,,Chicago,IL,60622,41.90353,-87.6727,1150,4.0,$$
123,Johnnie's Beef,7500 W North Ave,,,Elmwood Park,IL,60707,41.908958,-87.813319,1144,4.5,$
124,Furious Spoon - Wicker Park,1571 N Milwaukee Ave,,,Chicago,IL,60622,41.9100336,-87.6766114,1144,4.0,$$
125,Duck Duck Goat,857 W Fulton Market,,,Chicago,IL,60607,41.8866557616734,-87.6497170813778,1127,4.0,$$$
126,The Art of Pizza,3033 N Ashland Ave,,,Chicago,IL,60657,41.9371221,-87.6683814,1121,4.0,$
127,Jake Melnick's Corner Tap,41 E Superior St,,,Chicago,IL,60611,41.8955265,-87.626528,1120,4.0,$$
128,Cheesie's Pub and Grub,958 W Belmont Ave,,,Chicago,IL,60657,41.9400049,-87.6538139,1113,4.0,$
129,Shake Shack,66 E Ohio St,,,Chicago,IL,60611,41.8925451786606,-87.626036489827,1112,3.5,$$
130,Coast Sushi Bar,2045 N Damen Ave,,,Chicago,IL,60647,41.9189215,-87.6774771,1112,4.0,$$
131,Devon Seafood Grill,39 E Chicago Ave,,,Chicago,IL,60611,41.8965751,-87.6265949,1111,4.0,$$$
132,Piccolo Sogno,464 N Halsted St,,,Chicago,IL,60642,41.8908673494353,-87.6477823122675,1103,4.0,$$$
133,The Bristol,2152 N Damen Ave,,,Chicago,IL,60647,41.92105,-87.67804,1100,4.0,$$$
134,Lockdown Bar & Grill,1024 N Western Ave,,,Chicago,IL,60622,41.90017,-87.687275,1091,4.0,$$
135,Union Sushi + Barbeque Bar,230 W Erie St,,,Chicago,IL,60654,41.8940757,-87.6354284,1088,4.0,$$
136,Roka Akor - Chicago,456 N Clark St,,,Chicago,IL,60654,41.8905877769375,-87.6312957381504,1083,4.0,$$$
137,Miller's Pub,134 S Wabash Ave,,,Chicago,IL,60603,41.8802765,-87.6262965,1080,3.5,$$
138,La Scarola,721 W Grand Ave,,,Chicago,IL,60610,41.8910731156813,-87.6468847784913,1076,4.0,$$
139,Sepia,123 N Jefferson St,,,Chicago,IL,60661,41.883933,-87.6424,1070,4.0,$$$
140,Toro Sushi,2546 N Clark St,,,Chicago,IL,60614,41.92907,-87.64281,1067,4.0,$$
141,Fat Willy's Rib Shack,2416 W Schubert Ave,,,Chicago,IL,60647,41.93047,-87.68871,1063,4.0,$$
142,Wilde Bar & Restaurant,3130 N Broadway St,,,Chicago,IL,60657,41.938785532425,-87.6445316181281,1061,4.0,$$
143,The Wormhole Coffee,1462 N Milwaukee Ave,,,Chicago,IL,60622,41.90828,-87.67471,1054,4.5,$
144,Nana,3267 S Halsted St,,,Chicago,IL,60608,41.834550484255,-87.6460413707298,1054,4.0,$$
145,Star of Siam,11 E Illinois St,,,Chicago,IL,60611,41.8906364440918,-87.62744140625,1054,3.5,$$
146,Chi Cafe,2160 S Archer Ave,Ste A,,Chicago,IL,60616,41.85351,-87.63448,1046,4.0,$
147,Owen & Engine,2700 N Western Ave,,,Chicago,IL,60647,41.93047,-87.68823,1044,4.0,$$
148,Cho Sun Ok Restaurant,4200 N Lincoln Ave,,,Chicago,IL,60618,41.95797,-87.68178,1035,3.5,$$
149,Tanta,118 W Grand Ave,,,Chicago,IL,60654,41.891861,-87.6320114,1034,4.0,$$$
150,Coalfire Pizza,1321 W Grand Ave,,,Chicago,IL,60642,41.89075,-87.65988,1033,4.0,$$
151,Eggsperience Cafè,35 West Ontario,,,Chicago,IL,60654,41.893092,-87.629536,1031,3.5,$$
152,Imperial Lamian,6 W Hubbard St,,,Chicago,IL,60654,41.8901808541776,-87.6281682718002,1028,4.0,$$
153,Public House,400 N State St,,,Chicago,IL,60654,41.8893653140557,-87.6282758306885,1026,3.5,$$
154,Uncommon Ground,3800 N Clark St,,,Chicago,IL,60613,41.95125,-87.66007,1026,3.5,$$
155,The Dearborn,145 N Dearborn St,,,Chicago,IL,60602,41.8842528,-87.6293151,1025,4.5,$$
156,Cozy Noodles & Rice,3456 N Sheffield Ave,,,Chicago,IL,60657,41.9452487,-87.654386,1022,4.0,$
157,Giordano's - Jackson,223 W Jackson Blvd,,,Chicago,IL,60606,41.8779751,-87.6344499,1019,3.5,$$
158,Wildfire,159 W Erie St,,,Chicago,IL,60654,41.8938172904842,-87.6333183422685,1018,4.0,$$$
159,Sugar Factory,5445 Park Pl,,Mb Financial Park,Rosemont,IL,60018,41.978512,-87.86743,1015,2.5,$$
160,Butterfly Sushi Bar & Thai Cuisine,1139 W Grand Ave,,,Chicago,IL,60642,41.89091,-87.6562,1014,4.0,$$
161,Maple & Ash,8 W Maple St,,,Chicago,IL,60610,41.9021130633339,-87.6286945502972,1011,4.5,$$$$
162,The Cheesecake Factory,875 N Michigan Ave,,,Chicago,IL,60611,41.8985768129586,-87.6233098699753,998,3.0,$$
163,Burger Bar Chicago - Lincoln Park,1578 N Clybourn Ave,,,Chicago,IL,60642,41.910173,-87.648924,998,4.0,$$
164,Do-Rite Donuts & Chicken,233 E Erie St,,,Chicago,IL,60611,41.894028,-87.6213298,998,4.5,$
165,Rock Bottom Restaurant & Brewery,1 W Grand Ave,,,Chicago,IL,60610,41.8915042,-87.6283644490738,993,3.5,$$
166,Lillie's Q,1856 W North Ave,,,Chicago,IL,60622,41.9106293802927,-87.6748318970203,985,3.5,$$
167,Parlor Pizza Bar,108 N Green St,,,Chicago,IL,60607,41.8834176,-87.6487185,985,3.0,$$
168,Demera Ethiopian Restaurant,4801 N Broadway St,,,Chicago,IL,60640,41.96918,-87.65931,980,4.0,$$
169,Bub City,435 N Clark St,,,Chicago,IL,60654,41.8903402,-87.6308922,976,3.5,$$
170,Butcher & The Burger,1021 W Armitage Ave,,,Chicago,IL,60614,41.91787,-87.65423,969,4.0,$$
171,Maude's Liquor Bar,840 W Randolph St,,,Chicago,IL,60607,41.88466,-87.64908,969,4.0,$$$
172,The Berghoff Restaurant,17 W Adams St,,,Chicago,IL,60603,41.8793326,-87.6286679,967,3.5,$$
173,Untitled Supper Club,111 W Kinzie St,,,Chicago,IL,60654,41.8889649,-87.6316229,960,3.5,$$
174,Homeslice,938 W Webster,,,Chicago,IL,60614,41.922,-87.65249,956,4.0,$$
175,Topolobampo,445 N Clark St,,,Chicago,IL,60654,41.890585,-87.630905,956,3.5,$$$$
176,Fork,4600 N Lincoln Ave,,,Chicago,IL,60625,41.96511,-87.68662,954,4.0,$$
177,City Winery,1200 W Randolph St,,,Chicago,IL,60607,41.88463,-87.6574,952,3.5,$$
178,Meli Cafe & Juice Bar,301 S Halsted St,,,Chicago,IL,60661,41.87761,-87.647,946,4.0,$$
179,Hamburger Mary's,5400 N Clark St,,,Chicago,IL,60640,41.97997,-87.66851,945,3.5,$$
180,Timothy O'Toole's Pub - Chicago,622 N Fairbanks Ct,,,Chicago,IL,60611,41.8931909,-87.6204274,944,3.5,$$
181,RJ Grunts,2056 N Lincoln Park W,,,Chicago,IL,60614,41.920024442085,-87.636636114155,943,4.0,$$
182,Calo Ristorante,5343 N Clark St,,,Chicago,IL,60640,41.97934,-87.66793,938,4.0,$$
183,Pequod's Pizza,8520 Fernald Ave,,,Morton Grove,IL,60053,42.03626,-87.78282,933,4.0,$$
184,Pizzeria Due,619 N Wabash Ave,,,Chicago,IL,60611,41.8931467721058,-87.6265681621034,932,3.5,$$
185,Sweetwater Tavern and Grille,225 N Michigan Ave,,,Chicago,IL,60601,41.886472,-87.624099,928,3.5,$$
186,The Wiener's Circle,2622 N Clark St,,,Chicago,IL,60614,41.930108,-87.643951,926,3.5,$
187,Giordano's,9415 W Higgins Rd,,,Rosemont,IL,60018,41.9911428017844,-87.8612619613828,926,4.0,$$
188,Prime & Provisions,222 N La Salle St,,,Chicago,IL,60601,41.8866316388428,-87.6328291859281,925,4.5,$$$$
189,Noon O Kabab,4701 N Kedzie Ave,,,Chicago,IL,60625,41.9669816,-87.7081594,924,4.0,$$
190,Fat Rice,2957 W Diversey Ave,,,Chicago,IL,60647,41.9319451,-87.7017382,921,4.0,$$
191,Michael Jordan's Steak House,505 N Michigan Ave,,,Chicago,IL,60611,41.8912043,-87.6239424,919,4.0,$$$
192,Tavern On Rush,1031 N Rush St,,,Chicago,IL,60611,41.9018219998443,-87.6279733472541,917,3.5,$$$
193,Hugo's Frog Bar & Fish House,1024 North Rush,,,Chicago,IL,60611,41.901191,-87.627793,917,4.0,$$$
194,Small Cheval,1732 N Milwaukee Ave,,,Chicago,IL,60647,41.91282,-87.6815699,916,4.5,$$
195,Flo,1434 W Chicago Ave,,,Chicago,IL,60642,41.8963899,-87.66383,913,4.0,$$
196,Simply It,2269 N Lincoln Ave,,,Chicago,IL,60614,41.923501,-87.6457,913,4.0,$$
197,ROOF on theWit,201 N State St,,,Chicago,IL,60601,41.8860699,-87.6276199,911,3.0,$$$
198,Fish Bar,2956 N Sheffield Ave,,,Chicago,IL,60657,41.9361243683693,-87.6541800306757,911,4.0,$$
199,Home Bistro,3404 N Halsted St,,,Chicago,IL,60657,41.943935,-87.649505,911,4.5,$$
